facility_code,facility_name,lga,report_month,report_quarter,indicator_code,indicator_name,domain,numerator,denominator,indicator_value,unit,target_value,direction,met_target,gap_vs_target
PHC-005,Kuje PHC,Kuje,2025-10,2025-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,17.0,35.3,percent,70,higher_is_better,False,-34.7
PHC-005,Kuje PHC,Kuje,2025-11,2025-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,17.0,35.3,percent,70,higher_is_better,False,-34.7
PHC-005,Kuje PHC,Kuje,2025-12,2025-Q4,ANC4,ANC4 coverage,Antenatal care,5.0,17.0,29.4,percent,70,higher_is_better,False,-40.6
PHC-005,Kuje PHC,Kuje,2026-01,2026-Q1,ANC4,ANC4 coverage,Antenatal care,7.0,17.0,41.2,percent,70,higher_is_better,False,-28.8
PHC-005,Kuje PHC,Kuje,2026-02,2026-Q1,ANC4,ANC4 coverage,Antenatal care,6.0,17.0,35.3,percent,70,higher_is_better,False,-34.7
PHC-005,Kuje PHC,Kuje,2026-03,2026-Q1,ANC4,ANC4 coverage,Antenatal care,8.0,17.0,47.1,percent,70,higher_is_better,False,-22.9
PHC-005,Kuje PHC,Kuje,2026-04,2026-Q2,ANC4,ANC4 coverage,Antenatal care,5.0,17.0,29.4,percent,70,higher_is_better,False,-40.6
PHC-005,Kuje PHC,Kuje,2026-05,2026-Q2,ANC4,ANC4 coverage,Antenatal care,6.0,17.0,35.3,percent,70,higher_is_better,False,-34.7
PHC-005,Kuje PHC,Kuje,2026-06,2026-Q2,ANC4,ANC4 coverage,Antenatal care,5.0,17.0,29.4,percent,70,higher_is_better,False,-40.6
PHC-006,Gaube PHC,Kuje,2024-07,2024-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2024-08,2024-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,10.3,29.1,percent,70,higher_is_better,False,-40.9
PHC-006,Gaube PHC,Kuje,2024-09,2024-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2024-10,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2024-11,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2024-12,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2025-01,2025-Q1,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2025-02,2025-Q1,ANC4,ANC4 coverage,Antenatal care,6.0,10.3,58.3,percent,70,higher_is_better,False,-11.7
PHC-006,Gaube PHC,Kuje,2025-03,2025-Q1,ANC4,ANC4 coverage,Antenatal care,6.0,10.3,58.3,percent,70,higher_is_better,False,-11.7
PHC-006,Gaube PHC,Kuje,2025-04,2025-Q2,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2025-05,2025-Q2,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2025-06,2025-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,10.3,29.1,percent,70,higher_is_better,False,-40.9
PHC-006,Gaube PHC,Kuje,2025-07,2025-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2025-08,2025-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2025-09,2025-Q3,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2025-10,2025-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,10.3,58.3,percent,70,higher_is_better,False,-11.7
PHC-006,Gaube PHC,Kuje,2025-11,2025-Q4,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2025-12,2025-Q4,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2026-01,2026-Q1,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2026-02,2026-Q1,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2026-03,2026-Q1,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-006,Gaube PHC,Kuje,2026-04,2026-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2026-05,2026-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,10.3,38.8,percent,70,higher_is_better,False,-31.2
PHC-006,Gaube PHC,Kuje,2026-06,2026-Q2,ANC4,ANC4 coverage,Antenatal care,5.0,10.3,48.5,percent,70,higher_is_better,False,-21.5
PHC-008,Rubochi PHC,Kuje,2024-07,2024-Q3,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2024-08,2024-Q3,ANC4,ANC4 coverage,Antenatal care,5.0,9.7,51.5,percent,70,higher_is_better,False,-18.5
PHC-008,Rubochi PHC,Kuje,2024-09,2024-Q3,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2024-10,2024-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2024-11,2024-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2024-12,2024-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2025-01,2025-Q1,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2025-02,2025-Q1,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2025-03,2025-Q1,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2025-04,2025-Q2,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2025-05,2025-Q2,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2025-06,2025-Q2,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2025-07,2025-Q3,ANC4,ANC4 coverage,Antenatal care,5.0,9.7,51.5,percent,70,higher_is_better,False,-18.5
PHC-008,Rubochi PHC,Kuje,2025-08,2025-Q3,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2025-09,2025-Q3,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2025-10,2025-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2025-11,2025-Q4,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2025-12,2025-Q4,ANC4,ANC4 coverage,Antenatal care,8.0,9.7,82.5,percent,70,higher_is_better,True,12.5
PHC-008,Rubochi PHC,Kuje,2026-01,2026-Q1,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2026-02,2026-Q1,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2026-03,2026-Q1,ANC4,ANC4 coverage,Antenatal care,7.0,9.7,72.2,percent,70,higher_is_better,True,2.2
PHC-008,Rubochi PHC,Kuje,2026-04,2026-Q2,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-008,Rubochi PHC,Kuje,2026-05,2026-Q2,ANC4,ANC4 coverage,Antenatal care,8.0,9.7,82.5,percent,70,higher_is_better,True,12.5
PHC-008,Rubochi PHC,Kuje,2026-06,2026-Q2,ANC4,ANC4 coverage,Antenatal care,6.0,9.7,61.9,percent,70,higher_is_better,False,-8.1
PHC-009,Bwari PHC,Bwari,2024-07,2024-Q3,ANC4,ANC4 coverage,Antenatal care,19.0,24.7,76.9,percent,70,higher_is_better,True,6.9
PHC-009,Bwari PHC,Bwari,2024-08,2024-Q3,ANC4,ANC4 coverage,Antenatal care,18.0,24.7,72.9,percent,70,higher_is_better,True,2.9
PHC-009,Bwari PHC,Bwari,2024-09,2024-Q3,ANC4,ANC4 coverage,Antenatal care,16.0,24.7,64.8,percent,70,higher_is_better,False,-5.2
PHC-009,Bwari PHC,Bwari,2024-10,2024-Q4,ANC4,ANC4 coverage,Antenatal care,19.0,24.7,76.9,percent,70,higher_is_better,True,6.9
PHC-009,Bwari PHC,Bwari,2024-11,2024-Q4,ANC4,ANC4 coverage,Antenatal care,22.0,24.7,89.1,percent,70,higher_is_better,True,19.1
PHC-009,Bwari PHC,Bwari,2024-12,2024-Q4,ANC4,ANC4 coverage,Antenatal care,21.0,24.7,85.0,percent,70,higher_is_better,True,15.0
PHC-009,Bwari PHC,Bwari,2025-01,2025-Q1,ANC4,ANC4 coverage,Antenatal care,26.0,24.7,105.3,percent,70,higher_is_better,True,35.3
PHC-009,Bwari PHC,Bwari,2025-02,2025-Q1,ANC4,ANC4 coverage,Antenatal care,21.0,24.7,85.0,percent,70,higher_is_better,True,15.0
PHC-009,Bwari PHC,Bwari,2025-03,2025-Q1,ANC4,ANC4 coverage,Antenatal care,18.0,24.7,72.9,percent,70,higher_is_better,True,2.9
PHC-009,Bwari PHC,Bwari,2025-04,2025-Q2,ANC4,ANC4 coverage,Antenatal care,17.0,24.7,68.8,percent,70,higher_is_better,False,-1.2
PHC-009,Bwari PHC,Bwari,2025-05,2025-Q2,ANC4,ANC4 coverage,Antenatal care,18.0,24.7,72.9,percent,70,higher_is_better,True,2.9
PHC-009,Bwari PHC,Bwari,2025-06,2025-Q2,ANC4,ANC4 coverage,Antenatal care,19.0,24.7,76.9,percent,70,higher_is_better,True,6.9
PHC-009,Bwari PHC,Bwari,2025-07,2025-Q3,ANC4,ANC4 coverage,Antenatal care,21.0,24.7,85.0,percent,70,higher_is_better,True,15.0
PHC-009,Bwari PHC,Bwari,2025-08,2025-Q3,ANC4,ANC4 coverage,Antenatal care,19.0,24.7,76.9,percent,70,higher_is_better,True,6.9
PHC-009,Bwari PHC,Bwari,2025-09,2025-Q3,ANC4,ANC4 coverage,Antenatal care,22.0,24.7,89.1,percent,70,higher_is_better,True,19.1
PHC-009,Bwari PHC,Bwari,2025-10,2025-Q4,ANC4,ANC4 coverage,Antenatal care,21.0,24.7,85.0,percent,70,higher_is_better,True,15.0
PHC-009,Bwari PHC,Bwari,2025-11,2025-Q4,ANC4,ANC4 coverage,Antenatal care,24.0,24.7,97.2,percent,70,higher_is_better,True,27.2
PHC-009,Bwari PHC,Bwari,2025-12,2025-Q4,ANC4,ANC4 coverage,Antenatal care,26.0,24.7,105.3,percent,70,higher_is_better,True,35.3
PHC-009,Bwari PHC,Bwari,2026-01,2026-Q1,ANC4,ANC4 coverage,Antenatal care,18.0,24.7,72.9,percent,70,higher_is_better,True,2.9
PHC-009,Bwari PHC,Bwari,2026-02,2026-Q1,ANC4,ANC4 coverage,Antenatal care,22.0,24.7,89.1,percent,70,higher_is_better,True,19.1
PHC-009,Bwari PHC,Bwari,2026-03,2026-Q1,ANC4,ANC4 coverage,Antenatal care,20.0,24.7,81.0,percent,70,higher_is_better,True,11.0
PHC-009,Bwari PHC,Bwari,2026-04,2026-Q2,ANC4,ANC4 coverage,Antenatal care,21.0,24.7,85.0,percent,70,higher_is_better,True,15.0
PHC-009,Bwari PHC,Bwari,2026-05,2026-Q2,ANC4,ANC4 coverage,Antenatal care,21.0,24.7,85.0,percent,70,higher_is_better,True,15.0
PHC-009,Bwari PHC,Bwari,2026-06,2026-Q2,ANC4,ANC4 coverage,Antenatal care,17.0,24.7,68.8,percent,70,higher_is_better,False,-1.2
PHC-010,Ushafa PHC,Bwari,2024-07,2024-Q3,ANC4,ANC4 coverage,Antenatal care,5.0,12.0,41.7,percent,70,higher_is_better,False,-28.3
PHC-010,Ushafa PHC,Bwari,2024-08,2024-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2024-09,2024-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2024-10,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2024-11,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2024-12,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-01,2025-Q1,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-02,2025-Q1,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-03,2025-Q1,ANC4,ANC4 coverage,Antenatal care,5.0,12.0,41.7,percent,70,higher_is_better,False,-28.3
PHC-010,Ushafa PHC,Bwari,2025-04,2025-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-05,2025-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-06,2025-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,12.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-010,Ushafa PHC,Bwari,2025-07,2025-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,12.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-010,Ushafa PHC,Bwari,2025-08,2025-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,12.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-010,Ushafa PHC,Bwari,2025-09,2025-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-10,2025-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2025-11,2025-Q4,ANC4,ANC4 coverage,Antenatal care,5.0,12.0,41.7,percent,70,higher_is_better,False,-28.3
PHC-010,Ushafa PHC,Bwari,2025-12,2025-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2026-01,2026-Q1,ANC4,ANC4 coverage,Antenatal care,,12.0,,percent,70,higher_is_better,,
PHC-010,Ushafa PHC,Bwari,2026-02,2026-Q1,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2026-03,2026-Q1,ANC4,ANC4 coverage,Antenatal care,3.0,12.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-010,Ushafa PHC,Bwari,2026-04,2026-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2026-05,2026-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,12.0,33.3,percent,70,higher_is_better,False,-36.7
PHC-010,Ushafa PHC,Bwari,2026-06,2026-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,12.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-012,Igu PHC,Bwari,2024-07,2024-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2024-08,2024-Q3,ANC4,ANC4 coverage,Antenatal care,4.0,8.0,50.0,percent,70,higher_is_better,False,-20.0
PHC-012,Igu PHC,Bwari,2024-09,2024-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2024-10,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,8.0,50.0,percent,70,higher_is_better,False,-20.0
PHC-012,Igu PHC,Bwari,2024-11,2024-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,8.0,50.0,percent,70,higher_is_better,False,-20.0
PHC-012,Igu PHC,Bwari,2024-12,2024-Q4,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-01,2025-Q1,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-02,2025-Q1,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-03,2025-Q1,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-04,2025-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-05,2025-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-06,2025-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-07,2025-Q3,ANC4,ANC4 coverage,Antenatal care,2.0,8.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-012,Igu PHC,Bwari,2025-08,2025-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-09,2025-Q3,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-10,2025-Q4,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-11,2025-Q4,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2025-12,2025-Q4,ANC4,ANC4 coverage,Antenatal care,4.0,8.0,50.0,percent,70,higher_is_better,False,-20.0
PHC-012,Igu PHC,Bwari,2026-01,2026-Q1,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2026-02,2026-Q1,ANC4,ANC4 coverage,Antenatal care,4.0,8.0,50.0,percent,70,higher_is_better,False,-20.0
PHC-012,Igu PHC,Bwari,2026-03,2026-Q1,ANC4,ANC4 coverage,Antenatal care,2.0,8.0,25.0,percent,70,higher_is_better,False,-45.0
PHC-012,Igu PHC,Bwari,2026-04,2026-Q2,ANC4,ANC4 coverage,Antenatal care,4.0,8.0,50.0,percent,70,higher_is_better,False,-20.0
PHC-012,Igu PHC,Bwari,2026-05,2026-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
PHC-012,Igu PHC,Bwari,2026-06,2026-Q2,ANC4,ANC4 coverage,Antenatal care,3.0,8.0,37.5,percent,70,higher_is_better,False,-32.5
CH-007,Kuje Cottage Hospital,Kuje,2024-07,2024-Q3,DROP,Immunisation dropout rate,Child health,6.0,40.0,15.0,percent,10,lower_is_better,False,-5.0
CH-007,Kuje Cottage Hospital,Kuje,2024-08,2024-Q3,DROP,Immunisation dropout rate,Child health,8.0,35.0,22.9,percent,10,lower_is_better,False,-12.9
CH-007,Kuje Cottage Hospital,Kuje,2024-09,2024-Q3,DROP,Immunisation dropout rate,Child health,3.0,33.0,9.1,percent,10,lower_is_better,True,0.9
CH-007,Kuje Cottage Hospital,Kuje,2024-10,2024-Q4,DROP,Immunisation dropout rate,Child health,3.0,36.0,8.3,percent,10,lower_is_better,True,1.7
CH-007,Kuje Cottage Hospital,Kuje,2024-11,2024-Q4,DROP,Immunisation dropout rate,Child health,2.0,40.0,5.0,percent,10,lower_is_better,True,5.0
CH-007,Kuje Cottage Hospital,Kuje,2024-12,2024-Q4,DROP,Immunisation dropout rate,Child health,4.0,43.0,9.3,percent,10,lower_is_better,True,0.7
CH-007,Kuje Cottage Hospital,Kuje,2025-01,2025-Q1,DROP,Immunisation dropout rate,Child health,2.0,38.0,5.3,percent,10,lower_is_better,True,4.7
CH-007,Kuje Cottage Hospital,Kuje,2025-02,2025-Q1,DROP,Immunisation dropout rate,Child health,4.0,38.0,10.5,percent,10,lower_is_better,False,-0.5
CH-007,Kuje Cottage Hospital,Kuje,2025-03,2025-Q1,DROP,Immunisation dropout rate,Child health,6.0,39.0,15.4,percent,10,lower_is_better,False,-5.4
CH-007,Kuje Cottage Hospital,Kuje,2025-04,2025-Q2,DROP,Immunisation dropout rate,Child health,3.0,39.0,7.7,percent,10,lower_is_better,True,2.3
CH-007,Kuje Cottage Hospital,Kuje,2025-05,2025-Q2,DROP,Immunisation dropout rate,Child health,4.0,33.0,12.1,percent,10,lower_is_better,False,-2.1
CH-007,Kuje Cottage Hospital,Kuje,2025-06,2025-Q2,DROP,Immunisation dropout rate,Child health,3.0,33.0,9.1,percent,10,lower_is_better,True,0.9
CH-007,Kuje Cottage Hospital,Kuje,2025-07,2025-Q3,DROP,Immunisation dropout rate,Child health,1.0,30.0,3.3,percent,10,lower_is_better,True,6.7
CH-007,Kuje Cottage Hospital,Kuje,2025-08,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,32.0,6.3,percent,10,lower_is_better,True,3.7
CH-007,Kuje Cottage Hospital,Kuje,2025-09,2025-Q3,DROP,Immunisation dropout rate,Child health,1.0,35.0,2.9,percent,10,lower_is_better,True,7.1
CH-007,Kuje Cottage Hospital,Kuje,2025-10,2025-Q4,DROP,Immunisation dropout rate,Child health,2.0,43.0,4.7,percent,10,lower_is_better,True,5.3
CH-007,Kuje Cottage Hospital,Kuje,2025-11,2025-Q4,DROP,Immunisation dropout rate,Child health,6.0,40.0,15.0,percent,10,lower_is_better,False,-5.0
CH-007,Kuje Cottage Hospital,Kuje,2025-12,2025-Q4,DROP,Immunisation dropout rate,Child health,3.0,34.0,8.8,percent,10,lower_is_better,True,1.2
CH-007,Kuje Cottage Hospital,Kuje,2026-01,2026-Q1,DROP,Immunisation dropout rate,Child health,6.0,42.0,14.3,percent,10,lower_is_better,False,-4.3
CH-007,Kuje Cottage Hospital,Kuje,2026-02,2026-Q1,DROP,Immunisation dropout rate,Child health,0.0,43.0,0.0,percent,10,lower_is_better,True,10.0
CH-007,Kuje Cottage Hospital,Kuje,2026-03,2026-Q1,DROP,Immunisation dropout rate,Child health,6.0,44.0,13.6,percent,10,lower_is_better,False,-3.6
CH-007,Kuje Cottage Hospital,Kuje,2026-04,2026-Q2,DROP,Immunisation dropout rate,Child health,1.0,35.0,2.9,percent,10,lower_is_better,True,7.1
CH-007,Kuje Cottage Hospital,Kuje,2026-05,2026-Q2,DROP,Immunisation dropout rate,Child health,1.0,39.0,2.6,percent,10,lower_is_better,True,7.4
CH-007,Kuje Cottage Hospital,Kuje,2026-06,2026-Q2,DROP,Immunisation dropout rate,Child health,2.0,34.0,5.9,percent,10,lower_is_better,True,4.1
CH-011,Kubwa Cottage Hospital,Bwari,2024-07,2024-Q3,DROP,Immunisation dropout rate,Child health,7.0,51.0,13.7,percent,10,lower_is_better,False,-3.7
CH-011,Kubwa Cottage Hospital,Bwari,2024-08,2024-Q3,DROP,Immunisation dropout rate,Child health,10.0,47.0,21.3,percent,10,lower_is_better,False,-11.3
CH-011,Kubwa Cottage Hospital,Bwari,2024-09,2024-Q3,DROP,Immunisation dropout rate,Child health,8.0,57.0,14.0,percent,10,lower_is_better,False,-4.0
CH-011,Kubwa Cottage Hospital,Bwari,2024-10,2024-Q4,DROP,Immunisation dropout rate,Child health,3.0,52.0,5.8,percent,10,lower_is_better,True,4.2
CH-011,Kubwa Cottage Hospital,Bwari,2024-11,2024-Q4,DROP,Immunisation dropout rate,Child health,2.0,47.0,4.3,percent,10,lower_is_better,True,5.7
CH-011,Kubwa Cottage Hospital,Bwari,2024-12,2024-Q4,DROP,Immunisation dropout rate,Child health,0.0,47.0,0.0,percent,10,lower_is_better,True,10.0
CH-011,Kubwa Cottage Hospital,Bwari,2025-01,2025-Q1,DROP,Immunisation dropout rate,Child health,1.0,58.0,1.7,percent,10,lower_is_better,True,8.3
CH-011,Kubwa Cottage Hospital,Bwari,2025-02,2025-Q1,DROP,Immunisation dropout rate,Child health,7.0,56.0,12.5,percent,10,lower_is_better,False,-2.5
CH-011,Kubwa Cottage Hospital,Bwari,2025-03,2025-Q1,DROP,Immunisation dropout rate,Child health,6.0,54.0,11.1,percent,10,lower_is_better,False,-1.1
CH-011,Kubwa Cottage Hospital,Bwari,2025-04,2025-Q2,DROP,Immunisation dropout rate,Child health,0.0,48.0,0.0,percent,10,lower_is_better,True,10.0
CH-011,Kubwa Cottage Hospital,Bwari,2025-05,2025-Q2,DROP,Immunisation dropout rate,Child health,5.0,45.0,11.1,percent,10,lower_is_better,False,-1.1
CH-011,Kubwa Cottage Hospital,Bwari,2025-06,2025-Q2,DROP,Immunisation dropout rate,Child health,7.0,41.0,17.1,percent,10,lower_is_better,False,-7.1
CH-011,Kubwa Cottage Hospital,Bwari,2025-07,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,42.0,4.8,percent,10,lower_is_better,True,5.2
CH-011,Kubwa Cottage Hospital,Bwari,2025-08,2025-Q3,DROP,Immunisation dropout rate,Child health,1.0,37.0,2.7,percent,10,lower_is_better,True,7.3
